,success,terms,privacy,timeframe,start_date,end_date,source,quotes
2025-08-24,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85404, 'USDJPY': 147.222498, 'USDGBP': 0.74017, 'USDAUD': 1.542091, 'USDNZD': 1.705155, 'USDCAD': 1.382955, 'USDCHF': 0.802355, 'USDCNY': 7.16775, 'USDCNH': 7.17242, 'USDHKD': 7.81565, 'USDSGD': 1.282385, 'USDINR': 87.33035, 'USDKRW': 1383.88969, 'USDTWD': 30.382298, 'USDTHB': 32.370257, 'USDIDR': 16234, 'USDMYR': 4.227498, 'USDPHP': 56.445983, 'USDVND': 26350, 'USDBRL': 5.4228, 'USDMXN': 18.596875, 'USDCLP': 960.020179, 'USDCOP': 3986.61, 'USDARS': 1301.777918, 'USDRUB': 79.943629, 'USDZAR': 17.437425, 'USDTRY': 40.965304, 'USDAED': 3.6725, 'USDSAR': 3.752197, 'USDQAR': 3.605015, 'USDKWD': 0.30539, 'USDBHD': 0.372894, 'USDOMR': 0.383402, 'USDILS': 3.368597}"
2025-08-25,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86085, 'USDJPY': 147.828984, 'USDGBP': 0.743339, 'USDAUD': 1.542984, 'USDNZD': 1.70989, 'USDCAD': 1.385985, 'USDCHF': 0.806285, 'USDCNY': 7.151499, 'USDCNH': 7.15832, 'USDHKD': 7.813105, 'USDSGD': 1.286035, 'USDINR': 87.60885, 'USDKRW': 1390.050208, 'USDTWD': 30.459022, 'USDTHB': 32.49035, 'USDIDR': 16274.25, 'USDMYR': 4.207501, 'USDPHP': 56.775011, 'USDVND': 26305, 'USDBRL': 5.411198, 'USDMXN': 18.693865, 'USDCLP': 962.629753, 'USDCOP': 4025.75, 'USDARS': 1358.994299, 'USDRUB': 80.699661, 'USDZAR': 17.627935, 'USDTRY': 41.008504, 'USDAED': 3.672497, 'USDSAR': 3.752169, 'USDQAR': 3.64075, 'USDKWD': 0.30561, 'USDBHD': 0.377043, 'USDOMR': 0.384498, 'USDILS': 3.36365}"
2025-08-26,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.859198, 'USDJPY': 147.467018, 'USDGBP': 0.741945, 'USDAUD': 1.539527, 'USDNZD': 1.707198, 'USDCAD': 1.383405, 'USDCHF': 0.80379, 'USDCNY': 7.152901, 'USDCNH': 7.153805, 'USDHKD': 7.793925, 'USDSGD': 1.285455, 'USDINR': 87.63895, 'USDKRW': 1394.950498, 'USDTWD': 30.561603, 'USDTHB': 32.43974, 'USDIDR': 16308.95, 'USDMYR': 4.216985, 'USDPHP': 57.035033, 'USDVND': 26365, 'USDBRL': 5.432703, 'USDMXN': 18.66115, 'USDCLP': 966.549942, 'USDCOP': 4055.12, 'USDARS': 1356.070185, 'USDRUB': 80.498606, 'USDZAR': 17.630105, 'USDTRY': 41.042498, 'USDAED': 3.672501, 'USDSAR': 3.752185, 'USDQAR': 3.64075, 'USDKWD': 0.30563, 'USDBHD': 0.377104, 'USDOMR': 0.384519, 'USDILS': 3.35105}"
2025-08-27,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85856, 'USDJPY': 147.3235, 'USDGBP': 0.740565, 'USDAUD': 1.535815, 'USDNZD': 1.706385, 'USDCAD': 1.378205, 'USDCHF': 0.801575, 'USDCNY': 7.154036, 'USDCNH': 7.149825, 'USDHKD': 7.784655, 'USDSGD': 1.285195, 'USDINR': 87.65935, 'USDKRW': 1393.750498, 'USDTWD': 30.590124, 'USDTHB': 32.409778, 'USDIDR': 16346.5, 'USDMYR': 4.234502, 'USDPHP': 57.003, 'USDVND': 26380, 'USDBRL': 5.419201, 'USDMXN': 18.654035, 'USDCLP': 968.66964, 'USDCOP': 4029.11, 'USDARS': 1351.017501, 'USDRUB': 80.351761, 'USDZAR': 17.695898, 'USDTRY': 41.056901, 'USDAED': 3.672502, 'USDSAR': 3.752271, 'USDQAR': 3.64085, 'USDKWD': 0.30555, 'USDBHD': 0.377065, 'USDOMR': 0.384499, 'USDILS': 3.329102}"
2025-08-28,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85608, 'USDJPY': 146.7965, 'USDGBP': 0.740155, 'USDAUD': 1.530878, 'USDNZD': 1.699455, 'USDCAD': 1.375045, 'USDCHF': 0.801625, 'USDCNY': 7.154028, 'USDCNH': 7.11978, 'USDHKD': 7.794497, 'USDSGD': 1.28239, 'USDINR': 87.59195, 'USDKRW': 1385.410103, 'USDTWD': 30.507802, 'USDTHB': 32.269889, 'USDIDR': 16353.95, 'USDMYR': 4.210094, 'USDPHP': 56.935002, 'USDVND': 26375, 'USDBRL': 5.414497, 'USDMXN': 18.65465, 'USDCLP': 968.319969, 'USDCOP': 4026.55, 'USDARS': 1333.994499, 'USDRUB': 80.500058, 'USDZAR': 17.686205, 'USDTRY': 41.145502, 'USDAED': 3.672497, 'USDSAR': 3.75213, 'USDQAR': 3.654265, 'USDKWD': 0.30559, 'USDBHD': 0.377037, 'USDOMR': 0.384503, 'USDILS': 3.3252}"
2025-08-29,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.855804, 'USDJPY': 147.05404, 'USDGBP': 0.740466, 'USDAUD': 1.529304, 'USDNZD': 1.696353, 'USDCAD': 1.37485, 'USDCHF': 0.800504, 'USDCNY': 7.130804, 'USDCNH': 7.12231, 'USDHKD': 7.79775, 'USDSGD': 1.284104, 'USDINR': 88.16745, 'USDKRW': 1388.970383, 'USDTWD': 30.579038, 'USDTHB': 32.270369, 'USDIDR': 16416.25, 'USDMYR': 4.225039, 'USDPHP': 57.088038, 'USDVND': 26345, 'USDBRL': 5.432404, 'USDMXN': 18.655604, 'USDCLP': 966.503912, 'USDCOP': 4017.25, 'USDARS': 1342.688342, 'USDRUB': 79.648171, 'USDZAR': 17.65301, 'USDTRY': 41.103635, 'USDAED': 3.672504, 'USDSAR': 3.752438, 'USDQAR': 3.640604, 'USDKWD': 0.305475, 'USDBHD': 0.375818, 'USDOMR': 0.383306, 'USDILS': 3.34452}"
2025-08-30,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.855804, 'USDJPY': 147.03504, 'USDGBP': 0.752814, 'USDAUD': 1.529052, 'USDNZD': 1.685346, 'USDCAD': 1.37445, 'USDCHF': 0.813867, 'USDCNY': 7.130804, 'USDCNH': 7.12231, 'USDHKD': 7.797704, 'USDSGD': 1.284038, 'USDINR': 88.174504, 'USDKRW': 1388.970383, 'USDTWD': 30.579038, 'USDTHB': 32.305038, 'USDIDR': 16416.25, 'USDMYR': 4.225039, 'USDPHP': 57.088038, 'USDVND': 26345, 'USDBRL': 5.432404, 'USDMXN': 18.655104, 'USDCLP': 966.17754, 'USDCOP': 4021.475936, 'USDARS': 1331.833668, 'USDRUB': 78.919615, 'USDZAR': 17.65308, 'USDTRY': 41.103635, 'USDAED': 3.672504, 'USDSAR': 3.752438, 'USDQAR': 3.638845, 'USDKWD': 0.30559, 'USDBHD': 0.376385, 'USDOMR': 0.384504, 'USDILS': 3.34452}"
2025-08-31,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.855402, 'USDJPY': 147.104978, 'USDGBP': 0.740565, 'USDAUD': 1.528257, 'USDNZD': 1.696055, 'USDCAD': 1.373915, 'USDCHF': 0.800685, 'USDCNY': 7.130804, 'USDCNH': 7.12179, 'USDHKD': 7.79577, 'USDSGD': 1.28365, 'USDINR': 88.17455, 'USDKRW': 1389.839706, 'USDTWD': 30.5755, 'USDTHB': 32.329826, 'USDIDR': 16416.25, 'USDMYR': 4.22498, 'USDPHP': 57.145967, 'USDVND': 26345, 'USDBRL': 5.4339, 'USDMXN': 18.661615, 'USDCLP': 966.460296, 'USDCOP': 4015.74, 'USDARS': 1331.50898, 'USDRUB': 78.902062, 'USDZAR': 17.653603, 'USDTRY': 41.147398, 'USDAED': 3.672502, 'USDSAR': 3.7525, 'USDQAR': 3.638845, 'USDKWD': 0.30559, 'USDBHD': 0.376385, 'USDOMR': 0.384504, 'USDILS': 3.34452}"
2025-09-01,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85357, 'USDJPY': 147.091988, 'USDGBP': 0.738145, 'USDAUD': 1.525181, 'USDNZD': 1.693355, 'USDCAD': 1.374815, 'USDCHF': 0.80018, 'USDCNY': 7.130802, 'USDCNH': 7.132902, 'USDHKD': 7.79689, 'USDSGD': 1.283705, 'USDINR': 88.00165, 'USDKRW': 1393.939636, 'USDTWD': 30.640298, 'USDTHB': 32.289795, 'USDIDR': 16437.6, 'USDMYR': 4.224958, 'USDPHP': 57.085499, 'USDVND': 26345, 'USDBRL': 5.439901, 'USDMXN': 18.650297, 'USDCLP': 967.460208, 'USDCOP': 4015.1, 'USDARS': 1376.738281, 'USDRUB': 80.577777, 'USDZAR': 17.622635, 'USDTRY': 41.147904, 'USDAED': 3.672496, 'USDSAR': 3.752636, 'USDQAR': 3.645094, 'USDKWD': 0.30556, 'USDBHD': 0.377041, 'USDOMR': 0.384502, 'USDILS': 3.357799}"
2025-09-02,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.859501, 'USDJPY': 148.555999, 'USDGBP': 0.747235, 'USDAUD': 1.534213, 'USDNZD': 1.706235, 'USDCAD': 1.37851, 'USDCHF': 0.805325, 'USDCNY': 7.139499, 'USDCNH': 7.138625, 'USDHKD': 7.807555, 'USDSGD': 1.289095, 'USDINR': 87.99855, 'USDKRW': 1395.670318, 'USDTWD': 30.758999, 'USDTHB': 32.319978, 'USDIDR': 16451.85, 'USDMYR': 4.228801, 'USDPHP': 57.339795, 'USDVND': 26345, 'USDBRL': 5.468504, 'USDMXN': 18.73167, 'USDCLP': 973.640151, 'USDCOP': 4005.15, 'USDARS': 1359.500104, 'USDRUB': 80.551769, 'USDZAR': 17.70327, 'USDTRY': 41.171202, 'USDAED': 3.672496, 'USDSAR': 3.752556, 'USDQAR': 3.640801, 'USDKWD': 0.30595, 'USDBHD': 0.376917, 'USDOMR': 0.3845, 'USDILS': 3.38905}"
2025-09-03,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85763, 'USDJPY': 147.986987, 'USDGBP': 0.744024, 'USDAUD': 1.528059, 'USDNZD': 1.700605, 'USDCAD': 1.37936, 'USDCHF': 0.803991, 'USDCNY': 7.142104, 'USDCNH': 7.13904, 'USDHKD': 7.80078, 'USDSGD': 1.288005, 'USDINR': 88.07325, 'USDKRW': 1390.63002, 'USDTWD': 30.737016, 'USDTHB': 32.279942, 'USDIDR': 16470.8, 'USDMYR': 4.227504, 'USDPHP': 57.270982, 'USDVND': 26387.5, 'USDBRL': 5.449596, 'USDMXN': 18.708895, 'USDCLP': 968.410375, 'USDCOP': 4006, 'USDARS': 1361.267496, 'USDRUB': 81.001055, 'USDZAR': 17.662803, 'USDTRY': 41.163597, 'USDAED': 3.6725, 'USDSAR': 3.752117, 'USDQAR': 3.640801, 'USDKWD': 0.30581, 'USDBHD': 0.376977, 'USDOMR': 0.384499, 'USDILS': 3.35859}"
2025-09-04,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85789, 'USDJPY': 148.382503, 'USDGBP': 0.74384, 'USDAUD': 1.533319, 'USDNZD': 1.70933, 'USDCAD': 1.381575, 'USDCHF': 0.805155, 'USDCNY': 7.141701, 'USDCNH': 7.135625, 'USDHKD': 7.80072, 'USDSGD': 1.28897, 'USDINR': 88.19315, 'USDKRW': 1393.059625, 'USDTWD': 30.709014, 'USDTHB': 32.28026, 'USDIDR': 16459.25, 'USDMYR': 4.223802, 'USDPHP': 56.954996, 'USDVND': 26390, 'USDBRL': 5.445499, 'USDMXN': 18.728045, 'USDCLP': 972.239896, 'USDCOP': 3987, 'USDARS': 1362.498241, 'USDRUB': 81.297606, 'USDZAR': 17.7589, 'USDTRY': 41.252505, 'USDAED': 3.672499, 'USDSAR': 3.752119, 'USDQAR': 3.640601, 'USDKWD': 0.30586, 'USDBHD': 0.377012, 'USDOMR': 0.384501, 'USDILS': 3.361403}"
2025-09-05,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.853104, 'USDJPY': 147.39904, 'USDGBP': 0.740302, 'USDAUD': 1.525786, 'USDNZD': 1.696929, 'USDCAD': 1.38365, 'USDCHF': 0.798204, 'USDCNY': 7.13285, 'USDCNH': 7.125945, 'USDHKD': 7.79635, 'USDSGD': 1.285704, 'USDINR': 88.18755, 'USDKRW': 1386.420383, 'USDTWD': 30.523204, 'USDTHB': 32.075038, 'USDIDR': 16378.7, 'USDMYR': 4.223804, 'USDPHP': 56.703704, 'USDVND': 26400, 'USDBRL': 5.415204, 'USDMXN': 18.715704, 'USDCLP': 964.740396, 'USDCOP': 3958.25, 'USDARS': 1363.781872, 'USDRUB': 81.18038, 'USDZAR': 17.58861, 'USDTRY': 41.210368, 'USDAED': 3.673042, 'USDSAR': 3.752308, 'USDQAR': 3.64075, 'USDKWD': 0.30552, 'USDBHD': 0.376626, 'USDOMR': 0.384159, 'USDILS': 3.346245}"
2025-09-06,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.853104, 'USDJPY': 147.40504, 'USDGBP': 0.740302, 'USDAUD': 1.526718, 'USDNZD': 1.696929, 'USDCAD': 1.38335, 'USDCHF': 0.79812, 'USDCNY': 7.13285, 'USDCNH': 7.125945, 'USDHKD': 7.796104, 'USDSGD': 1.285204, 'USDINR': 88.186504, 'USDKRW': 1386.503789, 'USDTWD': 30.523204, 'USDTHB': 32.080369, 'USDIDR': 16378.7, 'USDMYR': 4.223804, 'USDPHP': 56.703704, 'USDVND': 26400, 'USDBRL': 5.415204, 'USDMXN': 18.715204, 'USDCLP': 969.61399, 'USDCOP': 3977.479207, 'USDARS': 1363.781872, 'USDRUB': 81.18038, 'USDZAR': 17.58868, 'USDTRY': 41.202504, 'USDAED': 3.672504, 'USDSAR': 3.750234, 'USDQAR': 3.645383, 'USDKWD': 0.30552, 'USDBHD': 0.376029, 'USDOMR': 0.384159, 'USDILS': 3.346245}"
2025-09-07,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85377, 'USDJPY': 148.352499, 'USDGBP': 0.741155, 'USDAUD': 1.525704, 'USDNZD': 1.698312, 'USDCAD': 1.38365, 'USDCHF': 0.799265, 'USDCNY': 7.13285, 'USDCNH': 7.12707, 'USDHKD': 7.79845, 'USDSGD': 1.28564, 'USDINR': 88.18655, 'USDKRW': 1386.510163, 'USDTWD': 30.493972, 'USDTHB': 32.089695, 'USDIDR': 16399, 'USDMYR': 4.219883, 'USDPHP': 56.697005, 'USDVND': 26400, 'USDBRL': 5.413693, 'USDMXN': 18.72873, 'USDCLP': 967.210282, 'USDCOP': 3968.24, 'USDARS': 1364.963802, 'USDRUB': 81.244141, 'USDZAR': 17.615702, 'USDTRY': 41.260601, 'USDAED': 3.672496, 'USDSAR': 3.750234, 'USDQAR': 3.645383, 'USDKWD': 0.30552, 'USDBHD': 0.376029, 'USDOMR': 0.384159, 'USDILS': 3.346245}"
2025-09-08,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.849705, 'USDJPY': 147.371501, 'USDGBP': 0.737865, 'USDAUD': 1.51568, 'USDNZD': 1.682298, 'USDCAD': 1.37975, 'USDCHF': 0.79285, 'USDCNY': 7.12985, 'USDCNH': 7.12232, 'USDHKD': 7.79335, 'USDSGD': 1.28265, 'USDINR': 87.98075, 'USDKRW': 1386.719887, 'USDTWD': 30.346098, 'USDTHB': 31.689623, 'USDIDR': 16478, 'USDMYR': 4.217502, 'USDPHP': 56.693028, 'USDVND': 26415, 'USDBRL': 5.421803, 'USDMXN': 18.655585, 'USDCLP': 970.539982, 'USDCOP': 3940, 'USDARS': 1423.005304, 'USDRUB': 82.475412, 'USDZAR': 17.472365, 'USDTRY': 41.276625, 'USDAED': 3.672498, 'USDSAR': 3.751848, 'USDQAR': 3.64095, 'USDKWD': 0.30525, 'USDBHD': 0.377019, 'USDOMR': 0.384496, 'USDILS': 3.323201}"
2025-09-09,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85454, 'USDJPY': 147.399503, 'USDGBP': 0.739609, 'USDAUD': 1.51873, 'USDNZD': 1.687621, 'USDCAD': 1.38472, 'USDCHF': 0.7975, 'USDCNY': 7.121504, 'USDCNH': 7.12368, 'USDHKD': 7.78792, 'USDSGD': 1.28317, 'USDINR': 88.21855, 'USDKRW': 1388.249891, 'USDTWD': 30.3666, 'USDTHB': 31.770095, 'USDIDR': 16456.9, 'USDMYR': 4.206002, 'USDPHP': 57.04103, 'USDVND': 26387.5, 'USDBRL': 5.435098, 'USDMXN': 18.62771, 'USDCLP': 967.170064, 'USDCOP': 3923.5, 'USDARS': 1415.993958, 'USDRUB': 83.698978, 'USDZAR': 17.545655, 'USDTRY': 41.262298, 'USDAED': 3.672499, 'USDSAR': 3.751955, 'USDQAR': 3.640801, 'USDKWD': 0.30554, 'USDBHD': 0.377013, 'USDOMR': 0.384473, 'USDILS': 3.344304}"
2025-09-10,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85448, 'USDJPY': 147.339501, 'USDGBP': 0.738879, 'USDAUD': 1.5108, 'USDNZD': 1.68267, 'USDCAD': 1.38613, 'USDCHF': 0.79871, 'USDCNY': 7.12125, 'USDCNH': 7.11813, 'USDHKD': 7.78965, 'USDSGD': 1.282105, 'USDINR': 88.05365, 'USDKRW': 1388.19889, 'USDTWD': 30.251803, 'USDTHB': 31.770066, 'USDIDR': 16447.35, 'USDMYR': 4.214989, 'USDPHP': 57.073024, 'USDVND': 26395, 'USDBRL': 5.403499, 'USDMXN': 18.595804, 'USDCLP': 961.889575, 'USDCOP': 3924.13, 'USDARS': 1423.945279, 'USDRUB': 84.49784, 'USDZAR': 17.489802, 'USDTRY': 41.280399, 'USDAED': 3.672499, 'USDSAR': 3.751688, 'USDQAR': 3.640802, 'USDKWD': 0.305503, 'USDBHD': 0.377012, 'USDOMR': 0.384497, 'USDILS': 3.32245}"
2025-09-11,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.852215, 'USDJPY': 147.228997, 'USDGBP': 0.736603, 'USDAUD': 1.50015, 'USDNZD': 1.672954, 'USDCAD': 1.383495, 'USDCHF': 0.79599, 'USDCNY': 7.11865, 'USDCNH': 7.11368, 'USDHKD': 7.788965, 'USDSGD': 1.281685, 'USDINR': 88.26785, 'USDKRW': 1390.500318, 'USDTWD': 30.304986, 'USDTHB': 31.719917, 'USDIDR': 16421.3, 'USDMYR': 4.222041, 'USDPHP': 57.128974, 'USDVND': 26402.5, 'USDBRL': 5.389703, 'USDMXN': 18.469025, 'USDCLP': 952.840224, 'USDCOP': 3896.27, 'USDARS': 1432.756204, 'USDRUB': 84.488177, 'USDZAR': 17.361597, 'USDTRY': 41.347799, 'USDAED': 3.672504, 'USDSAR': 3.751645, 'USDQAR': 3.640499, 'USDKWD': 0.30528, 'USDBHD': 0.377035, 'USDOMR': 0.38451, 'USDILS': 3.32265}"
2025-09-12,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.852104, 'USDJPY': 147.71304, 'USDGBP': 0.737626, 'USDAUD': 1.50355, 'USDNZD': 1.678698, 'USDCAD': 1.38545, 'USDCHF': 0.796704, 'USDCNY': 7.124704, 'USDCNH': 7.12442, 'USDHKD': 7.77821, 'USDSGD': 1.284504, 'USDINR': 88.27785, 'USDKRW': 1393.030383, 'USDTWD': 30.299904, 'USDTHB': 31.660369, 'USDIDR': 16407.9, 'USDMYR': 4.205039, 'USDPHP': 57.170375, 'USDVND': 26385, 'USDBRL': 5.346404, 'USDMXN': 18.440204, 'USDCLP': 954.860396, 'USDCOP': 3896.25, 'USDARS': 1449.82499, 'USDRUB': 83.75163, 'USDZAR': 17.38729, 'USDTRY': 41.326504, 'USDAED': 3.673042, 'USDSAR': 3.751657, 'USDQAR': 3.640604, 'USDKWD': 0.30537, 'USDBHD': 0.375921, 'USDOMR': 0.383399, 'USDILS': 3.335965}"
2025-09-13,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.852104, 'USDJPY': 147.69404, 'USDGBP': 0.737654, 'USDAUD': 1.515611, 'USDNZD': 1.682511, 'USDCAD': 1.38535, 'USDCHF': 0.79674, 'USDCNY': 7.124704, 'USDCNH': 7.12442, 'USDHKD': 7.778205, 'USDSGD': 1.284404, 'USDINR': 88.277504, 'USDKRW': 1393.030383, 'USDTWD': 30.299904, 'USDTHB': 31.710369, 'USDIDR': 16407.9, 'USDMYR': 4.205039, 'USDPHP': 57.170375, 'USDVND': 26385, 'USDBRL': 5.346404, 'USDMXN': 18.440104, 'USDCLP': 951.160908, 'USDCOP': 3891.449751, 'USDARS': 1449.82499, 'USDRUB': 83.304222, 'USDZAR': 17.38811, 'USDTRY': 41.326504, 'USDAED': 3.672504, 'USDSAR': 3.751509, 'USDQAR': 3.649725, 'USDKWD': 0.30537, 'USDBHD': 0.375921, 'USDOMR': 0.383334, 'USDILS': 3.335965}"
2025-09-14,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.852815, 'USDJPY': 147.669501, 'USDGBP': 0.737855, 'USDAUD': 1.504042, 'USDNZD': 1.67995, 'USDCAD': 1.383995, 'USDCHF': 0.796735, 'USDCNY': 7.124699, 'USDCNH': 7.12445, 'USDHKD': 7.780251, 'USDSGD': 1.282775, 'USDINR': 88.27755, 'USDKRW': 1394.699385, 'USDTWD': 30.299896, 'USDTHB': 31.739843, 'USDIDR': 16408, 'USDMYR': 4.205011, 'USDPHP': 57.206993, 'USDVND': 26385, 'USDBRL': 5.352498, 'USDMXN': 18.44956, 'USDCLP': 951.728548, 'USDCOP': 3893.772113, 'USDARS': 1451.147981, 'USDRUB': 83.379172, 'USDZAR': 17.357515, 'USDTRY': 41.336745, 'USDAED': 3.672502, 'USDSAR': 3.750598, 'USDQAR': 3.651903, 'USDKWD': 0.30537, 'USDBHD': 0.377083, 'USDOMR': 0.383563, 'USDILS': 3.335965}"
2025-09-15,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85009, 'USDJPY': 147.41036, 'USDGBP': 0.735175, 'USDAUD': 1.49861, 'USDNZD': 1.67553, 'USDCAD': 1.377475, 'USDCHF': 0.794695, 'USDCNY': 7.118963, 'USDCNH': 7.118435, 'USDHKD': 7.780385, 'USDSGD': 1.280401, 'USDINR': 88.12375, 'USDKRW': 1386.009612, 'USDTWD': 30.209095, 'USDTHB': 31.829809, 'USDIDR': 16371.5, 'USDMYR': 4.206502, 'USDPHP': 57.085003, 'USDVND': 26385, 'USDBRL': 5.316699, 'USDMXN': 18.364403, 'USDCLP': 951.570385, 'USDCOP': 3908.07, 'USDARS': 1465.99376, 'USDRUB': 83.001454, 'USDZAR': 17.367715, 'USDTRY': 41.312697, 'USDAED': 3.672497, 'USDSAR': 3.750877, 'USDQAR': 3.64075, 'USDKWD': 0.30523, 'USDBHD': 0.377031, 'USDOMR': 0.384498, 'USDILS': 3.35054}"
2025-09-16,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84239, 'USDJPY': 146.420501, 'USDGBP': 0.73243, 'USDAUD': 1.495036, 'USDNZD': 1.669742, 'USDCAD': 1.37393, 'USDCHF': 0.785945, 'USDCNY': 7.11435, 'USDCNH': 7.102796, 'USDHKD': 7.780795, 'USDSGD': 1.275565, 'USDINR': 87.88485, 'USDKRW': 1378.639807, 'USDTWD': 30.062199, 'USDTHB': 31.670153, 'USDIDR': 16411, 'USDMYR': 4.204992, 'USDPHP': 56.775022, 'USDVND': 26382.5, 'USDBRL': 5.297302, 'USDMXN': 18.28873, 'USDCLP': 947.760385, 'USDCOP': 3867.63, 'USDARS': 1469.512397, 'USDRUB': 83.199983, 'USDZAR': 17.34396, 'USDTRY': 41.312297, 'USDAED': 3.672502, 'USDSAR': 3.750911, 'USDQAR': 3.64075, 'USDKWD': 0.304903, 'USDBHD': 0.377018, 'USDOMR': 0.384498, 'USDILS': 3.337155}"
2025-09-17,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.845615, 'USDJPY': 146.895499, 'USDGBP': 0.733715, 'USDAUD': 1.503228, 'USDNZD': 1.68539, 'USDCAD': 1.377065, 'USDCHF': 0.788385, 'USDCNY': 7.10365, 'USDCNH': 7.10117, 'USDHKD': 7.777405, 'USDSGD': 1.277599, 'USDINR': 87.91095, 'USDKRW': 1379.689736, 'USDTWD': 30.101399, 'USDTHB': 31.790065, 'USDIDR': 16451, 'USDMYR': 4.188502, 'USDPHP': 56.759753, 'USDVND': 26375, 'USDBRL': 5.311597, 'USDMXN': 18.310604, 'USDCLP': 952.140298, 'USDCOP': 3877.34, 'USDARS': 1473.7438, 'USDRUB': 84.007847, 'USDZAR': 17.390498, 'USDTRY': 41.306095, 'USDAED': 3.672502, 'USDSAR': 3.751153, 'USDQAR': 3.64075, 'USDKWD': 0.305101, 'USDBHD': 0.376974, 'USDOMR': 0.384507, 'USDILS': 3.34403}"
2025-09-18,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.848194, 'USDJPY': 147.954503, 'USDGBP': 0.737705, 'USDAUD': 1.511099, 'USDNZD': 1.697665, 'USDCAD': 1.37924, 'USDCHF': 0.792545, 'USDCNY': 7.113398, 'USDCNH': 7.107355, 'USDHKD': 7.777435, 'USDSGD': 1.28181, 'USDINR': 88.20715, 'USDKRW': 1387.749835, 'USDTWD': 30.125502, 'USDTHB': 31.901933, 'USDIDR': 16576.5, 'USDMYR': 4.195991, 'USDPHP': 57.212978, 'USDVND': 26385, 'USDBRL': 5.305802, 'USDMXN': 18.367205, 'USDCLP': 955.560203, 'USDCOP': 3894.25, 'USDARS': 1474.024898, 'USDRUB': 83.239444, 'USDZAR': 17.35755, 'USDTRY': 41.402198, 'USDAED': 3.67299, 'USDSAR': 3.750631, 'USDQAR': 3.64075, 'USDKWD': 0.30527, 'USDBHD': 0.377102, 'USDOMR': 0.384491, 'USDILS': 3.345115}"
